player_id,season,position,family,feature_coverage_fraction,row_70pct_covered,prior_team_available,provenance_quality,split
00-0036999,2022,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0027981,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0030108,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031260,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031384,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031558,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031585,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031598,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031690,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032141,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032214,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032392,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032394,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032725,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032986,2022,TE,OL_ENVIRONMENT,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033217,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033357,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033439,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033576,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033757,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033858,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033885,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034011,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034073,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034159,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034193,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034270,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034364,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034365,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035259,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035308,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035345,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035356,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035562,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035572,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035624,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035823,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035956,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036005,2022,TE,OL_ENVIRONMENT,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036040,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036232,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036250,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036290,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036422,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036423,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036438,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036510,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036534,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036556,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036628,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036692,2022,TE,OL_ENVIRONMENT,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036754,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036825,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036876,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036887,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036970,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037005,2022,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0023459,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0026625,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0027948,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0027973,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0028118,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0028986,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0029263,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0029701,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031237,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031280,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031345,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031503,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031800,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032156,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032268,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032436,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032950,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033119,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033275,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033319,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033537,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033662,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033869,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033936,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033949,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033958,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034177,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034401,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034577,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034869,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034955,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035228,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035264,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036928,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036945,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036972,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037013,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037077,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038102,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038108,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038122,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038128,2023,QB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0029239,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0030578,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0030874,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032104,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032144,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032450,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032764,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032975,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033118,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033553,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033906,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033925,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033948,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034208,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034750,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034791,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034838,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035184,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035594,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035628,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035657,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035664,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035700,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035726,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035831,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035860,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035924,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036187,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036223,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036251,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036265,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036297,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036328,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036336,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036414,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036450,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036493,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036555,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036857,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036860,2023,RB,OL_ENVIRONMENT,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036875,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036906,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036924,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036984,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036997,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037157,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037263,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037276,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037286,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037299,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037429,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037563,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037594,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037746,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037827,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038040,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038045,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038098,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038120,2023,RB,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0026293,2023,WR,OL_ENVIRONMENT,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0028002,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0030564,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031381,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031547,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031868,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0031941,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032200,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032208,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032385,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032398,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032464,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032543,2023,WR,OL_ENVIRONMENT,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032688,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032765,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0032951,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033282,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033307,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033536,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0033555,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034279,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034297,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034317,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034348,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034521,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034646,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034777,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034827,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034854,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034960,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0034983,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035298,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035406,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035414,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035500,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035593,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035639,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035645,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035659,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035662,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035703,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0035876,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036176,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036182,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036252,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036268,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036309,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036326,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036407,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036415,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036482,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036527,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036620,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036626,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036630,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036635,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036646,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036877,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036936,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036955,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0036991,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037098,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037238,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037239,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037272,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037273,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037291,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037382,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037545,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037664,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037740,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037741,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037742,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0037745,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038092,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038104,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0038117,2023,WR,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
00-0024243,2023,TE,OL_ENVIRONMENT,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,confirmation
